"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty";"Motorola";249.0;5;"Great Phone, just as expected, fast, responsive, good camera, i think is the max size of i phone i would use. Battery last whole day with intense usage, i have not had any trouble with temperature or anything related as other reviews say. First phone i own with fingerprint sensor, i have to say it works wonderfull, 99% of the times it detects correctly, and it is as fast as lighning";0
"Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty";"Motorola";249.0;4;"For the price, it's not a bad phone. Not a flagship, mind you. I've owned it since launch, so about 3 months now. All apps have been working fine, and I rather enjoy the slimmed down Android experience. Never cared for all the tweaks that some manufacturers make. (Samsung) Taking one star off because I've been having it simply drop my 4G sigl out of nowhere. I won't be in a sigl-weak area... and it will just be gone. Reboot fixes it, but shouldn't be necessary.";9
"Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty";"Motorola";249.0;5;"At this moment, one week later that received the phone, I'm feeling very pleased with it. I replaced my T-Mobile Note 3, and took the risk with this budget phone, and it is working really good. Responsive, good HD display, clear call, good cam, and nice feature. I use the phone to see movies, cast to TV (Netflix, YouTube), search Web pages, FB, take pictures (nice pic), and listen music. My concerns are I can't found the gallery, and the audio (not phone call) is not strong. I'll miss take notes with the Note pencil.";3
"Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty";"Motorola";249.0;5;"Excellent smart phone, gets raves from iPhone users, but at half the price. Great screen, love finger print security. Easy to use. Does not heat up.";
"Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty";"Motorola";249.0;5;"Terrific phone, with lots of memory. When picking out a screen protector, be sure to specify the 'Plus' version, to make sure there's a cutout for the fingerprint sensor (which works great, btw)";2
"Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty";"Motorola";298.95;5;"Beats the Apple any day for a 1/3 of the cost! What's not to love? Great camera. Keeps a charge for a couple of days and recharges pronto! I'll never buy Apple again! Thank you Moto G! <3";0
"Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty";"Motorola";298.95;4;"Good";0
"Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty";"Motorola";298.95;3;"Everything is great except the call quality. The specs are great and I really like the fingerprint scanner but I can't get over the call quality. I returned one thinking the earpiece was bad but the replacement is the same way. I'll probably return this one and get the Moto X pure.";0
"Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty";"Motorola";298.95;2;"Having used a 1st gen Moto G, and a 2nd gen Moto X, I was expecting similar build qualities. I don't know if it just went down hill once Lenovo acquired Motorola from Google or if I just happened to get two phones from the same bad batch. When the first phone started exhibiting 'ghost touch' a day into using the phone, I contacted Motorola customer support. I asked if there was a firmware or software update to fix the issue. I was told by the agent that the behavior was not typical and to return for replacement. I find no fault with Amazon's replacement policy because they had a new unit sent to me the next day. The new phone started doing the same thing!!! A quick Google search brought up results of others having the same issue with no fix available. The standard answer on Lenovo's support forums is to take the phone to a local repair center.When the phone worked, it was great. Apps were responsive, the fingerprint reader was speedy, and the display was sharp. I really liked using it. However, when the phone started acting up, it would switch screens on its own, open apps on its own, and type on its own. It even called my sister by itself, and I had to explain the wonkiness that just happened. One phone I can justify trying again, but twice in a row, it needs to go back for a refund.";1
"Moto Z Play + Hasselblad Camera Mod";;699.98;5;"This phone is not cheap as it should be. Got mine on Swappa for $300. Can't complain. Faster (!) than my ex Nexus 6P with outstanding battery life. This is hands down. You won't find a better phone in this department. Camera is worse in low light, but that's not a big deal to me. Battery life, fool!";1
"Moto Z Play + Hasselblad Camera Mod";;699.98;5;"Pre-ordered and get it today (Oct 20). I was a Samsung s7 user.First feel:1. There is a wooden case come with the order, which I assume is a gift for pre-orders. I bought a Nylon case on Moto's website and persolly prefer that feeling. However, there is a little bit shake between the case and the phone. Normally you would not notice it, but if you are an OCD like me just don't case.2. There is nothing to complain about the smooth. Spdragon 625 is good enough for daily use (thanks for 14nm I guess), and I didn't feel heat at all (compared to my Spdragon 820 S7). And I don't play games.3. Battery seems to be perfect. Will add more details later.Drawbacks:Type-C ! At first I think it is an advantage, but turns out it's a nightmare. The origil package contains a charger and cable combo, which means you have to buy a new Type-C cable yourself in order to make data transfer (and I'm an android auto user). The cable is not on Moto's website and you have to find one on amazon. However, you have to choose carefully! Not all type-c cables will work for this phone, only the ones in good qualities will. I used to have two type-c cables for my type-c mobile battery, which are all not working for the phone.May add more in future.";26
"Moto Z with Hasselblad True Zoom Moto Mod";;749.98;2;"Seems good so far but two major issues:One, the speed charger they packed was not a USA model, even though I bought the US warranty phone.Two, the audio has a significant hiss during phone call. People on the other end say I sound excellent, but it's pretty distracting.I'll update my review if these issues are resolved.";3
"Motorola Atrix 2 4G Android Phone (AT&T)";"Motorola";52.0;4;"Very Good";0
"Motorola Atrix 4G MB860 16GB AT&T Locked Dual-Core Android Smartphone - Black";"Motorola";35.55;5;"It's an old phone but still very usefull! i recommend this phone if you have a low budget, dual core!";2
"Motorola Atrix HD 8GB MB886 4G LTE Black - AT&T Wireless";"Motorola";52.46;5;"Had one before, bought another. It's great!";0
"MOTOROLA C168i AT&T CINGULAR PREPAID GOPHONE CELL PHONE";"Motorola";37.99;1;"I asked my friend to toss me my phone, but what he heard was 'Hey, throw that phone as hard as you can at my head', so he did. Hit me square in the temple and I dropped. Needless to say this is a very sturdy phone, very simple and easy to use, long battery life (Like really long, like Stretch Armstrong long), takes being dropped and smacked around like a champ. If this phone was my son, i'd be proud, and afraid. The texting takes a little to get used to, but I digress. Smart Phones are for dummies.P.S you can create your own ringtones on this phone, provides way more entertainment than Flappy Bird.";1
"MOTOROLA C168i AT&T CINGULAR PREPAID GOPHONE CELL PHONE";"Motorola";37.99;5;"It does a beautiful job. I have used this item with my att account. its good to see my bill so little and avoided big amount of bills..i would recommend this product to any body. Very good quality it really met my expectations";1
"Motorola Citrus WX445 Android Smartphone 3-megapixel camera for Verizon";"Motorola";17.0;3;"Verizon requires all 'Advanced' phone to have a data plan. You can technically get a Prepaid data plan but that's still $75 a month with voice + data. I don't know of a way around here. Other mobile carrier does not require this.";20
"Motorola Citrus WX445 Android Smartphone 3-megapixel camera for Verizon";"Motorola";17.0;3;"it working greatthere is no problem with it so far.it has very nice picture and it voice connection is good";0
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth";"Motorola";82.0;2;"Never getting one again took a week to get here when I paid for two day also it stopped working a week after I got it won't even turn on now just don't buy this at all you'll save that money and go spend it on an iPhone cause that's what I did when it broke.";0
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth";"Motorola";82.0;1;"this phone is not served here because it is not unlocked I think that crossed my lack of experience but I wanted amazon should know that I buy is split another country and dial those TVs that only work in the U.S. so pedri those dollars to buy this phone.";0
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth";"Motorola";82.0;2;"Was listed as refurbished, but frame had small crack upon arrival. I had an old Droid R2D2, which I really liked, a few years ago. This was almost the same phone, just black case and no stickers. I hooked this up to Tracfone, and it would not stay connected to their network. Screen quickly got scratched, missed phone calls, missed e-mails, had to reconnect every day or every other day. Spent hours on the phone with Tracfone until we figured out a way to reconnect it (had to dial access codes). Got very slow to respond, 3-4 minutes would wait to place a call (press the phone button, dial the phone, hit send and wait). I can blame some of this on Tracfone, but hooked up a different old phone (but about same era) this week with no problems. Stays connected, places and receives calls, gets and sends e-mails and texts.. I used this phone for about 6 months, and still have fond memories about my R2D2 phone, but this one was not well refurbished, and I think had some interl problems as would not work.";0
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth";"Motorola";82.0;5;"I ordered this as a replacement phone/upgrade for my wife. The phone arrived 2 days ahead of what was predicted. There was very little wear evident any where on it. It works as advertised and she was extremely happy with it. $40.00 is a lot better than $500.00 for a smart phone these days. Everything works 4.0!!!!! Very very happy with this purchase!!!";0
"Motorola Droid 3 Verizon Xt862 Verizon Cell Phone";"Motorola";99.99;2;"the phone was in good shape but we were never able to hook up internet whats the point in having a smart phone if you dont have internet";2
"Motorola Droid 3 Verizon Xt862 Verizon Cell Phone";"Motorola";99.99;1;"TThis phone is like brand new verry clear volume grt.seems to hav no issues at this time even though I havnt fully activated it but touch screen seems work great also the buttons all work and attempted to activate n verizon recording sounds soo clear when they were telling me the steps to take from customer service n which numbers to touch all worked awsome sooo verry pleased with this purchase.I also ordered a droid 2 from another seller that wouldn't do any of this that I got for family member unfortutely.I cannot switch my service until later but thought I better check out the phone.because my balance says 0 n will lose my unlimited time on my prepay service so decided to wait until later when about out of time on phone...update got my service switched but phone shuts off all the time drops calls etc.tried replacing battery sent ftom seller as battery issues seemed to be the problem sorry it did not fix it i will be transferring my orepay service the first to droid 2 /3 is dropping n then see if i can do an echange with company if i cant get verizon sim card for it too see if that would fix oroblem since it does display constantly accross top no sim card deyected i dont know if phone just mesed up or wat but verry inconvenient n hassle not trustworthy hav remov battery putback in sometimes n other times just out on charger n will turn back on";2
"Motorola Droid 3 Verizon Xt862 Verizon Cell Phone";"Motorola";99.99;5;"I must say, I really LOVE my new Droid 3. I appreciate the fact that my D3 has a nice size slide-out keyboard (Qwerty) as well as a Virtual, a nice (big) size screen, the camera is easy to use and switches from side to side (love that feature) I'm becoming more and more familiar with my cellphone and enjoying it more as time goes on. Plus the price I paid and I have NO contract; it's the cherry on top!!PS. My hubby told me I could not have his Droid2 - now he is wishing he had my Droid3 - lol!";
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;4;"overall great phone. had a droid 2 global prior to the droid 4. the droid 4 is very comparable and performs better than the droid 2 global by quite a lot. much faster processing, better internet connectivity, able to play much more internet videos than the droid 2 global, larger screen is nice, love the slider keyboard minus a few alterte keys such as: !, @, which are not user friendly keys when fast typing, and another downer is that the droid 4 lacks the alt lock feature that the droid 2 global has. if motorola would have kept the alt lock feature for the droid 4 keyboard and kept a few keys as primary keys instead of secondary keys which have to be accesed via alt, than this phone would be much better for typing. the other stupid thing motorola did with the droid 4 is made the battery non removable, wtf?! seriously stupid, but the battery life on the droid 4 is better than th droid 2 global, not a whole lot, but by enough to where it is very noticeable, and makes me think that since it only has a little more milli amp hours to it, I think the main difference is the droid 4 is more power efficient than the droid 2 global was.although motorola should have put a much larger battery like the droid maxx has (3500 mah). one othr thing that sucks on the droid 4 compared to the droid 2 global is the flimsy battery cover, at least the droid 2's battery cover is solid sturdy metal with very solid engagement, unlike the flimsy crap plastic cover on the droid 4. another stupid thing motorola did on the droid 4 is the power port location is towards the bottom of the phone on the same side the droid 2's is on, which makes it really difficult to charge while driving since the phone has to sit upside down in the cup holder for the power cord to connect, at least on the droid 2 the charge port was in a much better spot being towards the top of the phone. another downer is that motorola didn't use the corning gorilla glass for the screen on the droid 4 which many of the newer phones now have.motorola also should have made the droid slider phones bodies of aluminum or stainless steel to make them really durable, if you have a slider you know it's gon be heavier anyways so it may as well be for a good reason, kinda like a chevelle: bad gas mileage for a good reason, lots of horsepower.";0
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;5;"Received next day. Thank you!";0
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;1;"Came with a battery that dies within 15 minutes of running just about any app";0
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;5;"Just as advertised. works Great! Thanks";0
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;2;"It took 1 day for the phone to charge.Then it would not hold a charge for 24 hrs";0
"Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless";"Motorola";224.0;5;"The phone is operating perfectly . I received the phone in record time so I didn't have to go long without a phone when mine broke";
"Motorola Droid MAXX XT1080M 16GB Black Verizon and GSM Unlocked (Certified Refurbished)";"Motorola";134.95;5;"Yes, showed up in two days works perfectly.";0
"Motorola Droid MAXX XT1080M 16GB Black Verizon and GSM Unlocked (Certified Refurbished)";"Motorola";134.95;4;"Very happy with it so far. Does not have a slot for an sd card. Glad I got the 32 gigs.";3
"Motorola Droid MAXX XT1080M 16GB Black Verizon and GSM Unlocked (Certified Refurbished)";"Motorola";134.95;5;"great price";0
"Motorola Droid Mini XT1030 16GB Verizon and GSM 4G LTE Smartphone w/ 10MP Camera - White (Certified Refurbished)";"Motorola";104.01;1;"Beware!!! I just bought this phone June 13th worked great no problems July 15th no longer works in the box is a piece of paper that states 90 day limited warranty but when I tried to return it states 30-day......BEWARE!!!";1
"Motorola Droid Mini XT1030 16GB Verizon and GSM 4G LTE Smartphone w/ 10MP Camera - White (Certified Refurbished)";"Motorola";104.01;3;"At first I was very pleased with the phone, but after only a few weeks, it has already started to stall. I filly realized it happens only when charging, but the touch screen will stop responding or start acting erratically. I really needed a new phone, so for the price I can deal with it and just not use it while it's charging.";8
"Motorola Droid RAZR 16GB XT912 4G LTE Verizon CDMA Android Phone - White";"Motorola";109.99;2;"I got this phone because in the description it said it was 'like new' but when I got the phone, there was an approx. inch scratch on the screen of the phone. The reason I gave a 2 and not 1 star was that they were willing to take back the phone and exchange it, but that is after I ship it to them, they take 24 to 48 hours to inspect the phone, and then wait for the replacement phone to get her. Not likely. I am unsatisfied and the next time they want to sell a phone with a scratch on it, I hope they explain the defect in the description. I hope that this helps.";10
"Motorola Droid RAZR 4G LTE Android Smartphone Verizon (black)";"Motorola";159.0;4;"I owned one before. Love this phone. Even now it thinks its in hdmi mode all the time I still love it. I am a demanding android user and it mostly keeps up with me. Not the greatest screen on the market. I would give it a high rating though.";
"Motorola Droid RAZR 4G LTE Android Smartphone Verizon (black)";"Motorola";159.0;1;"Junk";0
"Motorola Droid RAZR M XT907 4G LTE Android Smartphone Phone (Verizon) - Black, 8GB";"Motorola";99.99;4;"Got this for my husband. At first it said it doesn't work for prepaid and does require Sim card. Was able to get the Sim card for free from Verizon and did get it connected on the prepaid";3
"Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black";"Motorola";250.0;5;"Good phone";0
"Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black";"Motorola";250.0;4;"Battery would get hot and need replaced about 10-12 months easy to do with right tools.";
"Motorola Droid RAZR MAXX XT912 M Verizon Smartphone (Black/Grey) 4.3 Inches AMOLED Screen";"Motorola";174.99;5;"Nice phones.";0
"Motorola Droid RAZR MAXX XT912 M Verizon Smartphone (Black/Grey) 4.3 Inches AMOLED Screen";"Motorola";174.99;1;"I bought this phone as 'new' and again, it clearly is not new. The phone wouldn't activate as it had a faulty IMEI number. It was also very buggy, opening programs and typing sporadically by itself. It also would reach a 20% charging level and stop there. I am returning this phone immediately.";5
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Black (Certified Refurbished)";;159.72;5;"Bought this for my son and he loves it. No issues with it and he uses it on Total Wireless.";0
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Black (Certified Refurbished)";;159.72;5;"Very pleased with this phone.";1
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Black (Certified Refurbished)";;159.72;5;"Very good, solid smartphone. Keeps a charge for > 24 hours, although I'm a low level user. Excellent screen quality and responsiveness. I recommend it.";1
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Blue Ballistic (Certified Refurbished)";"Motorola";159.99;5;"Amazing phone";0
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Blue Ballistic (Certified Refurbished)";"Motorola";159.99;5;"Excellent product. I recommend very happy.";0
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Gray (Certified Refurbished)";;164.53;5;"Bought this for my son and he loves it. No issues with it and he uses it on Total Wireless.";0
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Gray (Certified Refurbished)";;164.53;4;"The phone arrived when expected. It is refurbished, but it doesn't show any signs of wear. Battery was charged to 88% upon opening. It comes with a 90day warranty. Picture and sound are amazing. The only problem I have found is that the phone will randomly restart for no reason. It has plenty of storage space, bit does not have a micro SD slot. I am satisfied with this purchase so far.";1
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Gray (Certified Refurbished)";;164.53;5;"Works like a Motorola!! Great!";0
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Red (Certified Refurbished)";;139.95;5;"Very nice phone.";1
"Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Red (Certified Refurbished)";;139.95;4;"Works well. Do not have a case yet and bought it about 3 months ago. Now has a crack in the screen due to drops but my fault for being stubborn.Overall a good phone.";1
"Motorola DROID Ultra XT1080 16GB Unlocked GSM 4G LTE Android Smartphone w/ 10MP Camera - Black";"Motorola";119.99;5;"Sweeeeet phone ...awesome place to buy";0
"Motorola i730 Phone (Nextel)";"Motorola";100.0;5;"I've glanced at a few reviews and looked at the overall review for this phone, and think it's a little underrated. I've had a couple weeks to try out mine, and the battery life with my usage is 3-4 days, and I use the phone for short calls about 5 times a day. The phone doesn't squeak when squeezed, and all of the construction is tight (even the flip screen doesn't wiggle much). I saw a few complaints about the weight of the phone, and even a complaint about the metal battery panel. It's called quality, sometimes quality weighs a little, and if the phone makes your pants fall down when it's hooked onto your jeans, buy a belt. The phone employs java applications, so you can download programs to fit your needs from nextel, at a cost. You can also get them from third party sites, also ringtones, wallpaper, etc. The phone uses GPS, can locate your approximate position for free, with software it can give you directions from one location to another for free (vigatiol software), called telev. The quality of the speakers and microphones on this phone is great. The speakers can be loud enough to hear in different rooms of the house, or quiet enough you can barely hear them. The sound is crisp, even on direct connect. Also, an answer to the slams against nextel itself, don't listen to it. The only problem is their tech support does not operate 24/7, other than that their customer service is as good as any service based organization I've ever worked with. This phone is full featured, it isn't exactly a PDA phone, but it's software capability and 65k color screen make it perform many of the same functions as a PDA. Great phone, if nextel services your area, you won't be disappointed.";4
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;4;"Got this to replace an old smaller phone that had a sticky power button. I'm not a big mobile phone guy and refuse to pay 300$ for a new phone that i wont use and I don't like the idea carrying massive sized phones around ether.This phone has been with me for a good 5-6 months now. It's still working just as good as the day it came. I'm using a sim card from straight talk and the only issue ive had recently is a error that occurred causing my sim to lock itself to a 2g (E) connection. 3g(H) became un usable. I contacted Straight talk about it and they could not figure out what happened but worked with me and sent me a new sim card. With a replacement sim card everything is working just as it should.The speaker volume is ok but nothing loud. In a busy or noisy place its quickly drowned out.FM radio works wonders this is one of my favorite things that Motorola has included in their phones and i wish i had been using there phones sooner.Battery life is pretty good considering what i use the phone for. It generally last me 2 to 2.5 days on a full charge. I don't play a ton of games on mobile or anything just brows the web and use apps like twitter etc. Sigl is good in most places where i live but some buildings cause the phones sigl quality to become rather poor. But from what i can tell from my coworkers almost every phone has this problem in my building so thats no surprise.Ive dropped it a few times (with an 'Exact Moto E Case') and 0 damage so far.Overall good for the price and it working exactly for what i bought it for.I do plan to upgrade to the moto X when the battery on this phone no longer wants to hold a charge though.";1
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;5;"Excellent phone, 120 it's really good price for it , its the best phone you can buy for this price.period.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;5;"I give that phone 5 stars because you get more than what you pay for ...Stable performance, good build quality and loud speaker ...the only drawback is the interl memory but in the end ..it's only 129.99$best phone in its category :)";2
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;4;"Smart phone purchased for my wife. She loves it and is learning how to use it quickly. A problem with the charger was resolved quickly and fairly by the merchant and this action is appreciated.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;4;"first cell phone. I just wanted a basic phone, but, given such a limited choice I went for the 'E' Clear sound on my end, and good sound for people I call,so no complaints. It seems a little heavy, but this is pretty minor. Has a ton of features and for me was easy to configure, so far. It has been very good. All in all a good product.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;3;"Good quality. Durable body. But not satisfied by its internet site loading speed as much as I expected.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;5;"i'm using it since two weeks, it's perfect for non intensive use";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;5;"Great!";0
"Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone";"Motorola";109.99;4;"Very good";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"EXCELENTR";1
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"Amazing phone. Android 5.0 updatable. Pretty smooth. Recommended.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;4;"Good phone.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"Excellent phone for the price ... thumbs up!";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;4;"A little bigger than I wanted, but works well as I learn how to work everything.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"Nice phone is really fast work excellent, i'm no have any problem with this phone, the only think is the camera not is good, but i know that when i buy so, i restart every day and not have problem, the battery i've used all day, Really good phone.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"My GF loves it... This was a gift for her and I was not dissapointed... The only thing we don't like very much is the camera, it doesn't have autofocus but it takes really good pictures (when focused)... This is a very nice phone for the Price. Other companies should learn from Motorola...";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;4;"it is my first andriod phone and will be used when travel, the battery life is better than iphone but the ring sound is not loud enough. based on the price it works ok";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"I love this phone. I thought it would be too basic and uttractive, but it's quite nice all around. I really enjoy the vanilla-ish Android experience after using phones with manufacturer/carrier skins, alterations, and bloat. You can tell that Google wants this phone to work well as an example of the 'Android experience'. With no muss or fuss I had wifi tethering working in about 2 minutes, no mucking about with rooting, custom roms, etc. I'm using Airvoice's $30/month plan and it works great after configuring the APN settings (found on Airvoice's site). Definitely recommended for a budget smartphone. Will probably buy another for my wife who is currently using a Noka Lumia 520.*Edit: One small thing I don't like about this phone. The camera's minimum focus distance is quite large (>30cm) and therefore scanning barcodes for comparison shopping is not really feasible. You may get lucky, but in general it will be frustrating. Considering upgrading to the Moto G and giving this phone to my wife. Still love the device for the price/performance ratio.";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;4;"Came quickly and on time. The phone looks brand new. Worth the money!";0
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"After we investigated several phones my son settled on this one for his graduation. He has had it for a week and it works excellent. It easily and quickly locates and connects to wireless internet and browses fast. The voice texting and such works very well. Takes really good pictures and videos. If it lasts a long time has yet to be seen, but trusting it will.";
"Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone";"Motorola";89.99;5;"Bought this for my elderly mom who lives alone, to get rid of a Windows Phone she never got used to. For 90 bucks, it's a steal. The phone may not compete with a Nexus 6 or Galaxy S6, but has clear voice, good coverage and fits nicely on her hand. So for me a 5 stars. I also considered BLU phones, but found Motorola has a lot more followers, so there are lots of help forums and updatesAnd surprise: Android is easier then WP. Completed the install with Family Locator by Life360 and with 3g converage I am at ease knowing her whereabouts...";
"Motorola Moto G LTE- Factory Unlocked US Warranty (Black)";;108.0;5;"Excellent phone.";1
"Motorola Moto G LTE- Factory Unlocked US Warranty (Black)";;108.0;5;"DO NOT BUY THIS PHONE!!! DO NOT DEAL WITH MOTOROLA AT ALL! Had this 6 months and the phone cut off! Reset and started working again. Couple of days later cut off again! Stayed off for a day! Came back on and then shut off for 4 days!!! Meanwhile Motorola customer service had send another phone. The wrong phone was sent and this phone not take a my SIMS card and was not compatible with our service so we had to sent that back! AND WAIT ALLOVER AGAIN!!! Now they sent another phone but now we can not unlock this phone!! Now Motorola is sending another phone! Each time they hold 120. deposit till they get the defective phone back! I purchased this phone for my husband because he was starting a maintence business YOU CAN NOT HAVE A MAINTENCE BUSINESS WITHOUT A CELL PHONE!! The lease they could do to make up for it is send a NEW phone or better phone for all the hassle! I will try to come back here and give an update and let you know how this plays out.";0
"Motorola Moto G LTE- Factory Unlocked US Warranty (Black)";;108.0;5;"It'a a great phone. You can say a lot about it, but the buttom line : price/quality ratio is great. I'm not a heavy user but for normal use it's working great; I don't know why you would want to pay more for another phone. I'm useing it as a GPS also and I'm super happy about the performance.(I'm stiking with android 4.4.4 for stability)";0
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black";"Motorola";89.99;5;"No issues except battery life. Need to charge it every night.";1
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black";"Motorola";89.99;1;"NOT FIT FOR BUSINESS USE - OR ADULTS, EITHER! The Moto X is an AWFUL DISAPPOINTMENT for an upper-tier smartphone... Here's why:Google-owned Motorola just can't seem to get it right with the Moto X. The battery life is sub-standard; the camera function and photo quality were acceptable BEFORE the latest Google-forced Android update, Kit-Kat 4.4.3, but unusable after. The 4.4.3 update also ruined the dialer function with an ugly and dysfunctiol replacement and revised the graphical user interface to look like more like a kindergarten toy or Windows-type, Tile-based phone - UGLY, STUPID and CHILDISH!!! Because Google forces the updates on you with no way to go back to the system that came with the phone, I returned both of them for a refund.";1
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black";"Motorola";89.99;3;"Unsure says it unlocked but has AT&T logo on phone I have not tried on another service yet. Other than that it was perfect.";1
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black";"Motorola";89.99;5;"Very good condition! Very good price! Works as described and shipping was fast!";0
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black";"Motorola";89.99;5;"Fast, works well, good design. Battery life gets me through at least a day of typical use with bright screen, and often 2 days.I had to cut down my existing micro-SIM card to fit inside but I maged to do that with a pen, a pair of scissors and a small piece of sandpaper.";5
"Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone";"Motorola";109.0;5;"I bought this for my sister. She like this phone";0
"Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone";"Motorola";109.0;5;"I love this phone!";0
"Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone";"Motorola";109.0;5;"This phone has exceeded all of my expectations. The screen is wonderful, the battery long lasting. The stock Android experience is a wonderful thing. Want a great phone service experience? Get this phone and pick your own provider. I LOVE IT.";0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch";"Motorola";279.95;5;"Excellent delivery. Everything great";0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch";"Motorola";279.95;4;"This phone is super nice. It is a mageable size unlike many other flagships. Big-sized phones just take some getting used to. It's all the same in the end. The leather backing is not as thick or as nice as I thought it would be. Very nice phone.";0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch";"Motorola";279.95;4;"Turning off the moto features will keep the phone cool otherwise it burns like hell.";0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo";"Motorola";109.0;5;"Excellent phone. I love Motorola. The price was good.";0
